id	PYContributionsGrantsAmt	CYContributionsGrantsAmt	TotalContributionsAmt	ContributionsGiftsGrantsEtcAmt	PYInvestmentIncomeAmt	CYInvestmentIncomeAmt
201521949349301212	79899	31773	31773		498	502
201512299349303581	1195095	772145	772145		-6159	-448
201541629349300709	235	2876	2876		1951	1173
201530759349100403			499850			
201512299349300541	11649652	9036552	9036552		-2926	15368
201510339349300336	66627	87379	87379		13062	13248
201501189349300505	3500	12378	12378			0
201510339349300401	1169370	1139429	1139429		-5438	148
201512179349301051	39943	59267	59267		2612	5723
201532099349300908		0			868	751
201532169349300793	129133	173875	173875		2845	6163
201531349349304783	200995	201995	201995		601	521
201522249349302567	350620	332310	332310		-5956	11
201510709349200721			RESTRICTED	60200		
201511629349300806	122579	3051363	3051363		5397	14225
201511949349200811				617		
201522259349201482				21603		
201521349349306862		160000	160000			15
201501919349300400	161384	179478	179478		210	289
201501349349308465	15534221	21446680	21446680		14921463	17288305
201510369349301156	16660167	17689046	17689046		81574	82098
201521359349306552	133418	171809	171809		9	13
201501559349300870	0	0	0		0	0
201521339349305637		0	0			0
201511129349100611						
201530339349300068	22440	21932	21932		60383	3802
201511689349300421	135358	155895	155895		6	26
201541919349200029			RESTRICTED	10725		
201530339349300098	137500	124443	124443			0
201531329349201088						
201530339349300133	38390	30330	30330		10502	13506
201530339349300138	243312	231901	231901			0
201501509349200400				78071		
201531319349102203						
201540359349200209			RESTRICTED	65558		
201541639349300024	41909	43700	43700		1	0
201511629349300446		0	0			0
201521949349200002				4500		
201532539349300528	166017	131236	131236		874	846
201540359349200629						
201500319349200100				31364		
201501349349201020				131941		
201540309349300034	3112300	3131479	3131479			0
201531319349201993				9080		
201500319349200600						
201531199349300048	2254	3763	3763		3837	3730
201541779349200509				2256		
201501809349100010						
201520359349200632						
201531349349300648	306007	279657	279657		-3203	-2205
201500479349300825	32249	80324	80324		4409	5206
201502309349100510						
201522129349300862		223544	223544			69
201522749349200712			RESTRICTED	146179		
201511319349302211	3061	0			5	2
201541289349301314	6224	12381	12381		1038	984
201502249349302080	45322	48428	48428		1	1
201541399349200424				13182		
201540369349200024				4500		
201540629349300714	3702102	1739413	1739413		2090266	3003088
201500329349200000				5900		
201531539349200003				6592		
201522299349302567	119790	277210	277210			18621
201530349349200008				21004		
201531199349301408		0			2744	6591
201522299349302867	1649824	1727336	1727336		0	0
201521329349201712				2325		
201540369349200124			RESTRICTED	57848		
201540369349200219			RESTRICTED	48058		
201540319349300309	9300	18547	18547		815	1132
201532259349301308	88046	89500	89500		77	91
201520309349300942	138588	239606	239606			0
201522659349300622	40431	34588	34588		76830	22395
201521349349201792						
201541359349304084	430377	347838	347838		118	10
201501329349301310	2710197	2565249	2565249		0	0
201542199349300224	1019114	1267750	1267750			0
201500309349301000	109990	207664	207664		12	8
201500939349200415				0		
201520349349300927	197920	226433	226433		93937	97157
201502269349303315	371177	138297	138297			0
201500309349301020	1219103	1121819	1121819		11051	-26226
201530419349301013	327612	230170	230170		108	112
201502199349200545						
201540359349300909	1469494	5975375	5975375		50	18
201501339349200525				63125		
201521359349201427			RESTRICTED	31227		
201540359349300929	0	0			686	661
201540359349301004	196588	323997	323997		263	676
201532249349303358	87572	157288	157288		457	57
201540359349301104	10619139	9672366	9672366		48976	28320
201540359349301114	28218	122856	122856		12	12
201540359349301119	60075983	62038969	62038969		-34466	23982
201532649349300673	3019512	3510114	3510114		778437	42473
201512299349301031	918922	1413488	1413488		26	11
201540359349301224	1049453	1255385	1255385		16539	31349
201512269349202201				0		
201531319349201063				46746		
201520379349200627			RESTRICTED	9860		
201502019349300965	153896	134744	134744		327979	183
201512189349201051				31639		
201540759349300524	740328	840663	840663		388	757
201531249349200628				29700		
201501059349200010				4900		
201521969349200307				3565		
201511979349200611						
201521289349101212						
201541329349301674	130	843	843		0	0
201541289349301939		0				0
201510559349300421	90989	78230	78230			8227
201511129349300416		334850	334850			9
201541539349200624				86		
201531819349200103				56760		
201510339349300731	839680	704868	704868		1	0
201512669349300916	746693	966923	966923		1183	480
201501059349200935				39170		
201511489349200236				27345		
201501349349200625						
201502159349300515	2020	6583	6583		3999	14633
201531809349301123	82270	102609	102609		40	77
201530789349200003				1780		
201541979349300439						
201540369349200704						
201540369349200714						
201501899349300105	35470	8220	8220		0	0
201521829349200532						
201500339349200410						
201521319349301927	25629552	24376529	24376529		7652	22871
201532039349300138	41147	47898	47898		68	343
201532269349302938	122042	139843	139843			0
201521339349202912				21070		
201532239349302208	0	0			2846	102
201500369349200300				184430		
201520549349200707				12387		
201512659349200301				5215		
201500369349200520						
201502189349301305	34200	39790	39790			0
201500369349200635				14581		
201511329349304911	1000000	1000	1000		345383	347654
201511349349204681				77641		
201541739349200374			RESTRICTED	4228		
201530349349200403				13456		
201521339349305287	92291	236495	236495		216	170
201511959349301221	0	0	0		4	18
201502259349201315			RESTRICTED	12428		
201521339349102602						
201541349349204339				12481		
201531749349200313				16560		
201500519349200710				18292		
201541269349100104			203341			
201512189349300446	621814	1101191	1101191		11542	2323
201511549349200416				350		
201511749349300601	167591	252173	252173		4	0
201501539349300000	28291	24868	24868		20352	22822
201522299349201962						
201530589349100303			25000			
201501879349200600			RESTRICTED	22970		
201501359349102805						
201501479349300305		5230	5230		6308	6990
201541349349300819	0	0			0	0
201511319349302611		0			359733	304428
201531359349200403				4350		
201500939349200600				21595		
201531359349300823		0			70230	96518
201501289349100420						
201510429349301511	8275	4025	4025		5191	8126
201541669349300349	117017	120353	120353		195	287
201500369349301135	2976604	6293290	6293290		1275181	1136157
201521109349200117						
201531609349300413	847187	780811	780811		3128	1788
201541199349101404						
201542269349302364	0	0			96949	100956
201522269349303522	0	0			216097	3405
201501359349203760				8000		
201542239349301819	5649265	8419688	8419688		332578	444412
201511339349202246						
201512259349302126	102478	123121	123121		3236	45
201541359349203724				27500		
201531269349200803				18217		
201530589349200218			RESTRICTED	21101		
201522269349301567	104110	106639	106639		-3823	-29278
201500429349300010	1941592	2673340	2673340		4325732	7990458
201541809349200414			RESTRICTED	95787		
201531359349202078						
201532219349300308	0	0	0		26172	73225
201541889349300124	41092	48906	48906		240	237
201500429349300105	496500	492229	492229		17833	15675
201521349349301642	2258	2232	2232		12378	13425
201500439349301720	21768	92435	92435		510664	542147
201500939349300415	1000	1000	1000		187194	231815
201500439349301745	739316	733167	733167		20717	58393
201541319349100939						
201531969349301858	0	2500	2500		42	-435
201501879349301175	204515	324263	324263		0	0
201520279349300327		0				0
201522539349200622			RESTRICTED	54351		
201520419349301232	21742	11821	11821		51531	47432
201501359349202785				103448		
201531329349302938	43024	44881	44881		2244	7393
201512089349300951	26881	26471	26471		1803	1399
201500209349300230	844595	823937	823937		19	13
201511399349300001	220515	222475	222475		51927	42655
201532119349200768				88209		
201511409349200211				0		
201541759349200524				73268		
201512249349303046	193478	160702	160702		2371	2758
201501349349100615						
201500409349301280	0	0			36364	33209
201541339349200039						
201512249349201786			RESTRICTED	129896		
201542299349202549			RESTRICTED	23990		
201502299349302680	8227	4213	4213		-2702	3800
201500429349301280	90	220	220			0
201541479349100214			7500			
201542539349100504						
201501359349303530	2697538	1336667	1336667		2961265	1395626
201510419349300206		0			10565	0
201530429349301243		0	0		458	266
201511339349102151						
201532269349303038	46766	28320	28320		79	42
201511679349100406			8009518			
201540419349300834	11777	89961	89961			0
201530979349300028	464288	28570	28570		0	0
201532069349300203		0			2373	2440
201541359349200624			RESTRICTED	48117		
201531349349301303	0	0	0		28429	28941
201511319349302461		0			4724	7911
201500409349200020						
201502019349300105	91100	83000	83000			0
201501959349200240				0		
201500969349300850	37309	41824	41824		156	164
201541359349301069	87955	95183	95183			1132
201542519349100109						
201500429349200030						
201541339349301914	48379	37883	37883		153578	528184
201520999349300722		0	0			0
201512039349100506			6414712			
201500429349200200				53222		
201532259349301883	997436	845666	845666		0	0
201511359349205126				13109		
201502189349300315		52659	52659			0
201542259349202334				2135		
201501639349300730	21137	42047	42047		61660	43287
201521039349200707				405		
201531349349304323		0			353	331
201520419349301337	2799394	1730460	1730460		-8313	2781
201520419349301342	8884	8632	8632		510	555
201522529349100312						
201501319349100635			60000			
201521359349306857	194964	133230	133230		2375	25617
201512369349200011						
201511329349102426			10010			
201520419349301402	3605277	5435857	5435857		11378	58
201542459349300744	1414106	1316254	1316254		1310953	2509741
201531059349100103						
201531299349300408		0	0			279884
201520439349300142	9548	41952	41952		42653	49004
201532269349302958	3175	3985	3985		15	11
201520439349300217	44574176	34817846	34817846		17516043	21866531
201521349349203242				3420		
201512269349303486		33783	33783			0
201511349349201436						
201532249349302503	0	0			0	0
201500759349200545				3336		
201530429349301468	1915617	1670209	1670209		20951	21811
201522199349100317						
201521319349201232				0		
201500429349300215		0	0		1228387	1323153
201501329349303795	216076	239711	239711		44	22
201541349349202289						
201541979349200239				47677		
201500429349300305	766975	751568	751568		49	54
201502379349200120			RESTRICTED	45000		
201532039349300133	1012628	1167959	1167959		927	-25
201520309349200007						
201521409349200017						
201500429349300405	5164798	4821566	4821566		4497	9018
201500429349300425	464201	624995	624995		18	38
201511329349101121						
201511189349200811				3873		
201500439349302120	0	0			2	2
201521969349300122	223062	290541	290541		84080	10466
201512689349300136	1552917	1037630	1037630		9774	5670
201531959349200403				38724		
201531069349200303				42929		
201520379349200027				1215		
201520379349200112				6481		
201512619349300706	559908	568477	568477		205	134
201502189349200420				6244		
201520379349200127				17944		
201511319349303281	18570878	20528592	20528592		27129	128764
201522299349201247			RESTRICTED	44416		
201531339349304443	407936	903260	903260		451757	128977
201541359349205359						
201530409349200018			RESTRICTED	143550		
201521339349200432						
201511049349301226	324361	15884	15884		149795	22640
201511879349200216			RESTRICTED	28090		
201530429349200133				70978		
201540999349200709				128403		
201531289349100513						
201531539349100013			10000			
201511339349201806				7261		
201501349349306400		0	0		170509	196185
201542719349200609				76414		
201532229349300643	8047	76109	76109		104	594
201531339349102288						
201500799349300425	238877	273251	273251		22	20
201501149349300715		0			9473	14738
201520579349300902	81950	76766	76766		1116	48
201541339349304639	43730	532994	532994		0	0
201530429349200513						
201511049349200641			RESTRICTED	55013		
201511539349200006				3240		
201530409349301358	194578	333949	333949		0	0
201501319349301790	48425	47060	47060		21	22
201521359349200442			RESTRICTED	41011		
201521349349103202						
201541329349304104	101485	170912	170912		574	411
201530429349301533	32739	72534	72534		9	101
201510969349100526						
201530429349301553	501584	187073	187073		5450	33017
201540139349300429	2384102	2562128	2562128		6312	4791
201530429349301583	2485063	2371211	2371211		1042	438
201530429349301588		323432	323432			3
201522209349300502	37311	42846	42846			0
201541009349300019	0	0			917990	657528
201511139349300531	287866	364098	364098			0
201532129349200423				5792		
201501469349200520				13779		
201531359349102103			10000			
201541289349301229	78886	29650	29650		50868	49153
201510699349200416						
201521349349301592	194694	97142	97142			0
201510429349301911	231386	158270	158270			0
201512439349200221						
201512269349302396	216116	240348	240348			0
201510869349200111				4783		
201531619349300623	1245039	1374193	1374193		19	1594
201522439349300112	66017	53141	53141		69	-4137
201531329349100203						
201502479349200005				3872		
201520949349200302						
201520439349300702	485190	365413	365413		0	-3722
201502259349303110	271509	256272	256272		335	215
201531359349300208	44777	0			1	487
201501949349200010						
201510419349302061	20181	30183	30183			0
201520439349300742	4880348	5923833	5923833		6763	6613
201541599349200624				3064		
201521569349200752			RESTRICTED	120442		
201511209349301306	15768	20561	20561		58	67
201541329349200814						
201531329349201233			RESTRICTED	70000		
201541319349201679				8049		
201512039349301026	0	300000	300000		4	6
201501289349201430				15933		
201520439349300907	0	0			26	21
201520439349300917	121943	598947	598947		67548	21145
201501339349302810	283852	481523	481523		116	116
201530409349300023	2694413	2506518	2506518		25801	30386
201530409349300033	1013416	765579	765579		-4456	-2352
201502219349300700	47882	101487	101487			0
201521889349300137	408201	389615	389615		3950	1964
201541669349300129	678531	497213	497213		129996	144223
201511349349200226				3128		
201530439349301903	155132	132129	132129		19203	9610
201501199349200810			RESTRICTED	56754		
201521259349200922			RESTRICTED	1912		
201530429349301608	1968893	1248790	1248790		33230	86353
201530429349301618	47563	87707	87707		222	-4151
201532159349200123			RESTRICTED	24615		
201530429349301628	315494	105876	105876		6009	20683
201531759349300208	409459	671082	671082		453	346
201502439349200615				1840		
201530429349301658	292148	370136	370136		183	3224
201532269349300133	297169	328837	328837		2775	-1807
201501359349204425						
201511289349300811	0	0			928171	956703
201532469349200413				13364		
201540419349301159	8267651	7680220	7680220		515823	1158966
201541359349303629		0	0			0
201501329349201680			RESTRICTED	65697		
201511049349200841				2500		
201511829349200626						
201511319349301131	188996	101679	101679			20
201540449349300809	1113663	1163092	1163092		334163	338293
201501049349200305				6900		
201530139349300638	911701	857523	857523		214073	571419
201540419349301329	10319159	18341973	18341973		2204	2118
201531949349200303						
201502059349200600						
201522299349202227				106966		
201522239349100227						
201502299349302925						
201540419349301369	335223	333337	333337		2191	1847
201521289349301332	100953	75569	75569		15335	14112
201502299349101120			9800			
201500429349200530				13625		
201501689349100710			82180			
201511359349102626						
201500429349200615				1760		
201532719349200408						
201530349349300518	10436	21920	21920		6	9
201542539349200104						
201520379349200712						
201520379349200722				6490		
201502399349200005			RESTRICTED	10429		
201530409349200103				19414		
201540479349301929	1075	264242	264242		0	0
201530409349200118				10739		
201502539349300620	0	0			303	0
201530439349301928	191061	192197	192197		36067	67132
201511349349100641			60000			
201521039349200527				85558		
201520449349300307	446088	316647	316647		778	10
201512339349100206						
201542029349200709				3930		
201531739349200128				10642		
201531349349305583	4497364	5179713	5179713		34269042	30421481
201512229349300026	0	0			0	184
201530439349302058	1194283	1189671	1189671		3036	1626
201520379349301117	420707	761008	761008		276103	156451
201532249349300918	1240	403049	403049		6846	5644
201512409349200211				1134		
201520379349301162	6090338	4562220	4562220		4547	2907
201541319349200234			RESTRICTED	21614		
201520379349301172	1030727	1120304	1120304		1534	1664
201520379349301182	414006	299724	299724		375	377
201520219349100102						
201531989349100203			49996			
201520379349301202	67380	17709	17709		419	400
201520379349301207	2120	4297	4297		0	0
201520379349301212	266038	250574	250574		286	805
201511289349302506	657188	1120315	1120315		12522	8680
201501829349200210				5375		
201521349349102717						
201520419349301952	268829	362195	362195		92	13
201502619349300415	1532000	186154	186154		545	1258
201512229349200406			RESTRICTED	54895		
201520419349301982	5654028	10604666	10604666		1000183	7614324
201501359349205455			RESTRICTED	189402		
201521969349300737	17639	18910	18910		440	488
201501289349300035	608084	617050	617050		178	145
201541259349301529	170597	162769	162769		4	11
201541349349307014		0	0		36	1385
201522189349200232				760		
201511359349101426						
201530409349300803	0	0	0		0	0
201510409349301211	614800	696505	696505		3528	7978
201501329349301115	16921660	6323575	6323575		61	0
201511389349100901						
201540759349300004	187984	167385	167385		41	32
201521339349304177		0			3	3
201542259349301309	84918	187937	187937		84	87
201510409349301326	511002	527915	527915		51432	84846
201532439349200413				39921		
201541349349307854		0	0		210	113
201502319349200100				13066		
201502309349200130						
201500409349200710				23740		
201520459349200402				150		
201532539349200303				0		
201520509349200702			RESTRICTED	14305		
201521499349300617	11047	42356	42356			1
201530699349300343		1483035	1483035			14
201500409349200750				4433		
201500429349200725				26375		
201500429349200730				1603		
201500429349200760				1783		
201540219349200609				1415		
201540419349200024				11529		
201511669349300031	164075	163475	163475		54	-674
201540419349200049						
201540419349200104				5500		
201540419349200114				14811		
201540419349200204			RESTRICTED	30730		
201540489349201009				19856		
201501889349200115			RESTRICTED	2330		
201530489349301268	1310350	1131912	1131912		4833	5530
201511339349102081						
201531899349300203	180196	214160	214160		-52	108
201502469349200030			RESTRICTED	2850		
201531679349200608				1500		
201521349349308497		1212431	1212431			21999
201521889349300522	24900	13800	13800		2	0
201540439349200444				3401		
201521289349200302				129739		
201540439349200539				1278		
201540969349100509						
201510159349300606	0	502515	502515		52905	28412
201531339349306263	17795	76055	76055		49	175
201521329349101142						
201541359349203039				18884		
201541699349200309				330		
201501399349200810			RESTRICTED	29241		
201532389349200618				29699		
201501319349301785	6723941	8758841	8758841		1221112	1214897
201512719349200511				6154		
201510409349301401	370627	309448	309448		231	237
201521319349300347	48290	38764	38764		323	237
201522669349200417						
201541289349301934	1538595	3506685	3506685		523886	1489248
201522259349302417	440887	396142	396142		528	496
201510429349301636	209734	208666	208666		95	123
201532299349201608						
201532129349300613	58000	0			1845	1135
201511479349300311	3604337	3595713	3595713		7510	12136
201542249349200904						
201530409349300308	0	0			14	0
201521119349200117				88900		
201530409349300323	969536	1104880	1104880		41	87
201541359349308944	280674	588128	588128		-374	354
201532469349300228		0				0
201521359349305482	416526	1299492	1299492		4436	156953
201520339349300807	752216	974008	974008		5385	-25892
201541339349202044				58648		
201531329349101138						
201541349349309019	586134	1069821	1069821		33569	25400
201500689349200105			RESTRICTED	55300		
201531269349200108			RESTRICTED	22968		
201540489349301154	0	0	0		203	201
201541319349201019			RESTRICTED	1475		
201531319349301388	415345	246874	246874		952	696
201520379349300437	20420	0			11	169
201520379349300442	0	0			533	203
201510459349300406	13219695	8784537	8784537		0	0
201501349349201310						
201512229349300201	370337	420904	420904		638	1060
201512189349301711	132151	99363	99363			0
201521879349200142			RESTRICTED	164167		
201531129349200608				11055		
201530579349300723	610266	633756	633756		2356	1824
201521469349300077	267834	244351	244351			0
201501189349200620						
201511319349303181	70836	43453	43453		97	0
201520379349300702		0			17388	24
201541709349300914	10354025	12425143	12425143		82738	145297
201521129349200022				36565		
201532749349200323				105770		
201531339349203243						
201511469349300576	82407	88723	88723			0
201531599349200538			RESTRICTED	15765		
201501359349309095	1453612	1749408	1749408			0
201540419349200514						
201511959349200516				18595		
201540419349200544			RESTRICTED	89853		
201541249349100209						
201540419349200619			RESTRICTED	114988		
201540519349200724						
201540419349200704				25360		
201541259349200714				714		
201522269349202087				0		
201542159349100169			5000			
201531329349200958						
201531469349200058				165636		
201510709349200511			RESTRICTED	13969		
201540439349200124			RESTRICTED	82010		
201540439349200134				0		
201502199349301590	0	0	0		0	0
201521529349300102	169763	158800	158800		149	12
201511499349300101	48051	49705	49705		113033	197502
201501639349300015	1218469	1435563	1435563		428	343
201520429349200017				10264		
201501349349201605			RESTRICTED	119985		
201520429349200037				821		
201531359349302828		0				0
201521629349300342		0				0
201521339349102182						
201542109349200134				25000		
201520429349200117				6698		
201531269349200128						
201520429349200132				14162		
201520429349200137				7594		
201520429349200142			RESTRICTED	5091		
201531679349200753				3750		
201541129349200329						
201520429349200222				15585		
201502369349300700	15655	0			35622	38785
201541619349300649	711500	728893	728893		170	226
201511409349200731			RESTRICTED	10553		
201521359349303117	35700	33300	33300			0
201531629349300958		0			70	99
201511339349200246				962		
201520929349100752						
201520939349300012		0	0		6435	5921
201530999349200878						
201522249349301457	45000	393634	393634		27048	31468
201532259349302583	0	0			750	25
201502389349100200			45000			
201520419349300102	0	0			0	1
201531049349100318						
201531359349201843						
201501619349200305			RESTRICTED	79343		
201501359349102720						
201522239349100307						
201520419349300147	477155	548913	548913		127	132
201531349349303188	69707	83072	83072		35177	53793
201520419349300217	14910058	13434854	13434854		2305957	7843999
201541329349202209			RESTRICTED	80828		
201530939349300513	504128	661257	661257		28	83
201542229349200244				41163		
201541949349100104			175000			
201511349349102771						
201501329349201100						
201531209349300223		7740	7740			0
201511349349101256						
201501039349300215	28086	145498	145498		706	794
201521509349200402						
201532229349301888	240373	309402	309402			0
201500439349301315	11624902	7952019	7952019		126860	201087
201530149349100308			9000			
201501319349303655	462164	516848	516848		41	22
201500439349301340		98037	98037			27
201511339349203191				0		
201511539349200606						
201532249349301708	135565	415288	415288		2	1
201500299349300235	579174	622749	622749		1959	3943
201501919349301205	74850	73615	73615			0
201511369349200101				9474		
201500439349301460	448936	365783	365783		9972	8332
201502409349200715				72903		
201511059349300956	2441249	2883381	2883381		1998	1304
201512299349300916	75617	70775	70775			0
201511349349303531	1083353	391011	391011		118862	73492
201531039349300108	0	0			0	0
201532269349300113	341614	74009	74009		655	321
201502529349100800						
201521769349300342	84095	75679	75679		42	-194890
201510559349300716	404812	268825	268825		8894	9562
201510759349300521	158195	106230	106230		8	8
201531279349301313		0				0
201501289349100220						
201500479349200715				67706		
201511419349300401	62203	64793	64793		20562	6389
201541319349300249	1185014	1154033	1154033		5740	4667
201530439349302343	145515	245950	245950		280359	460089
201530439349302403	49684	427607	427607		832003	1041447
201530439349302413	24527	400161	400161		27931	9154
201522379349200302						
201531959349300748	138305	133801	133801		47	17
201511689349300231	24040	26744	26744		22	20
201541349349102014			10000			
201510419349200706				46676		
201510419349200716				4973		
201511819349300346		0	0		576	553
201531359349305898	0	0	0		0	0
201502529349300130	547536	840180	840180		1449	10574
201541329349101239			748000			
201510419349200801			RESTRICTED	5726		
201531329349201003			RESTRICTED	27949		
201501329349100705						
201510439349200126				512		
201531879349300543	233618	370045	370045			0
201500689349200025				13686		
201540859349300209	676219	677711	677711		53813	54902
201522039349100402			5025			
201510439349200236				6700		
201501359349202810			RESTRICTED	143036		
201541329349304154	15200	0			119	120
201542529349200214				4750		
201511329349303296		0			1572	1272
201501749349100015						
201510379349200116			RESTRICTED	16810		
201512189349100406						
201542719349300234	168801	171282	171282		192	130
201530429349301803	188560	200867	200867		957	884
201510779349300636	386868	373688	373688		64	33
201511359349304366	15216	18089	18089		0	0
201511809349301326	53885	88000	88000			0
201512269349201886				63015		
201520479349200432				4385		
201501129349300010	2645594	821983	821983		0	0
201532269349301433	8412264	8182158	8182158		-636041	-335073
201541419349100259						
201502299349300860	39862	601	601		70763	72337
201500729349200400			RESTRICTED	3075		
201520579349300422		0	0		4265	4895
201541989349300614	36000	52875	52875		19074	18821
201501949349300340	1562794	1264932	1264932		4	0
201510149349200501			RESTRICTED	255		
201511359349304406	167940	92344	92344		45	98
201501049349200200			RESTRICTED	16575		
201531259349301538	735933	570771	570771		25375	-50657
201541359349307669	30150	23850	23850		14	15
201541129349300809	81255	113243	113243		2421	2451
201521359349102547						
201531739349200353						
201520419349300302	1101619	1113384	1113384		21	38
201520419349300307	324576	257292	257292		642	4166
201521349349301277	950000	3090	3090			0
201541409349300624	171463	179841	179841		132	244
201542249349300619	102790	159476	159476			0
201521619349300407	185038	183577	183577		38990	61369
201541009349200004			RESTRICTED	79635		
201501339349301205	1643078	1678497	1678497		15	18
201501359349201970				1590		
201532299349302398	8512131	15351973	15351973		270	316
201511349349305611	31681	49219	49219		424085	679162
201520239349300112	2166047	2369306	2369306		4231	0
201511359349305561	131574	516779	516779		724	35275
201511209349100226			50000			
201530479349302258	44959	59197	59197		83	87
201532239349200768				9646		
201511809349100611			20000			
201530439349300803	28241	30800	30800		38251	2
201530439349300818	0	0			0	0
201531349349101503			68000			
201540939349200209				197430		
201531779349100103						
201501809349301415	31343	33684	33684		644	622
201512459349100301			23053			
201501149349300535	4085057	4373867	4373867		244	0
201542529349100209						
201540409349300794	837739	1342302	1342302		154065	262618
201511269349101116						
201511209349300746	21392160	23763005	23763005		63723	44135
201540409349300824	676504	509039	509039		365	2804
201540409349300829	22630052	22037815	22037815		2449	3942
201511299349100101						
201532029349300793	111425	92464	92464		269	280
201531339349304303	882808	1468449	1468449		0	0
201510159349301411	1898629	3170752	3170752		221443	291693
201512269349304221	567519	705218	705218		11038	15867
201521349349306022	323996	357395	357395		42196	57837
201521349349307157	5354879	5960209	5960209		6836	5446
201500439349302290		0			270	97
201500439349302300	538284	493464	493464		38	13
201511329349301031	970421	978496	978496		28246	32521
201541349349200214				4575		
201521529349200107				39247		
201500439349302330	656402	708911	708911		7845	11456
201541899349301154	837511	1363317	1363317		70821	71407
201541339349304619	431107	334525	334525		3387906	2908099
201520589349200127				300		
201540479349301844	2503049	3482333	3482333		794619	1180496
201511349349101601						
201530999349200418				23418		
201501619349200125			RESTRICTED	24100		
201522369349300507		0	0			1
201531189349300148	989712	1095744	1095744		59358	36843
201542259349303729	20155	31933	31933			0
201531059349300248	0	0	0		0	0
201520439349301352	670497	491117	491117		3283	2514
201530559349200503				15000		
201511679349200136						
201530099349201053				307		
201511189349100206						
201511179349301011	194640	244060	244060			0
201500149349301020	1026192	994162	994162		332	264
201511319349101676						
201522029349200207				2032		
201531349349101693						
201502169349301405	226855	231155	231155		128	181
201521609349300307	4191	5191	5191		26	29
201531359349303573	8460211	5083470	5083470		1265877	1542210
201520439349301502	71587	60450	60450		5	6
201501359349307375	147104	6527	6527		2187	126118
201501049349201050				8000		
201520439349301532	34689	54768	54768		21	10
201541349349301024	99737	105185	105185		0	0
201520439349301552	425074	575540	575540		66	386711
201512719349300736	0	50000	50000		62115	-1643
201541699349300024	0	0			1371358	3453959
201522719349300447	5000	7840	7840		20473	45732
201540479349300924	119774	226048	226048			73
201511899349300346	709480	694746	694746		476	458
201501339349203090				14243		
201500439349301575	0	475	475		511	9
201511389349300766	192780	41500	41500		358	309
201522129349300222	242404	242293	242293		-1324	200
201520209349200632						
201512179349200421			RESTRICTED	52813		
201500969349200515				0		
201520779349300337	146420	149405	149405		152	79
201540429349302014	473039	679828	679828		241013	448549
201540429349302029	100200	27500	27500		0	0
201540429349302034	345582	400355	400355			0
201510339349200311						
201540429349302159	3007654	3458810	3458810		65	16
201530939349300343	0	0			49072	31717
201520379349300122	3715687	3616893	3616893		2	1
201502229349200735						
201520379349300137	465463	315055	315055		283	14
201520379349300142	65255	142526	142526		1742766	1711447
201520379349300147	676645	590258	590258		88512	136088
201522179349200727				4273		
201510169349300926	542474	539186	539186		37	238
201541339349101209						
201542229349100464						
201532649349300418	78922	71299	71299		2520	4193
201502269349301000	25100	17045	17045		1592	426
201520379349300237	3540634	3842200	3842200		9933	4117
201531839349300418		0				0
201511639349200501			RESTRICTED	5000		
201520379349300322	51252	2777	2777		125668	116905
201511129349101301						
201531199349200623			RESTRICTED	44325		
201500449349301625	3381852	3895119	3895119		3718	2785
201522239349301672	7231	51816	51816		13199	5773
201532649349300758	58243	69884	69884		907	1992
201532479349300123	158378	199880	199880		9368	18949
201520729349200502			RESTRICTED	148000		
201510699349300726	1445823	1099719	1099719		80918	71170
201522239349302352	859684	1773944	1773944			0
201532249349200943			RESTRICTED	27900		
201522719349300347	590460	693506	693506			0
201540979349300219	159667	168850	168850		824	938
201540429349301264	224729	165141	165141			0
201521319349300627	121931	326189	326189		77	40
201511949349300701	2872281	3271313	3271313		0	0
201532319349300103		784227	784227			18986
201512279349200721						
201501339349303795	729462	484351	484351		700	597
201512259349202296			RESTRICTED	121581		
201521559349100017						
201531349349303723	726386	771440	771440		3944	1779
201540429349301404	509030	599651	599651			0
201520549349300877		0	0		727	484
201522379349300207	1914813	2193513	2193513		253	5
201501969349301000	390128	647380	647380		0	2806
201532739349301153	6208181	7195025	7195025		18695	131642
201510759349200041				0		
201541909349100604			77000			
201500419349301910	1355848	124890	124890		314	53804
201511139349300316	123979	232101	232101			0
201502029349300045	269421	263330	263330		8760	8990
201511359349304676	250666	318493	318493		2	0
201522269349300402	0	0			57934	22624
201501669349300405	169569	589736	589736		339	466
201532239349302213		0	0			0
201522249349301142	3493089	3986382	3986382		80028	119481
201531359349309653	435670	614823	614823		132	20
201522169349200537			RESTRICTED	102926		
201501359349201555						
201522139349300002	89022	87952	87952		120	27
201500439349300910	1000000	0			0	0
201500439349300925	43800	42413	42413		-31699	175
201500439349300940	483350	766620	766620		44061	46923
201532249349301353	427300	424762	424762			43
201531819349200228						
201500409349300645	191123	276777	276777		104600	453385
201512199349301041	155672	132949	132949		1890	168
201522179349200132				9956		
201500409349300715	296268	159608	159608		1253	619
201501359349307050	30761	24205	24205		6	4
201521959349300747						
201531669349200418				630		
201500409349300745	215713	0			178	264
201530999349100703						
201500409349300755	836815	1278019	1278019		185	290
201500659349100205						
201500409349300765	376977	623502	623502		105265	157850
201542239349200324				500		
201502319349300815	0	0			5557375	5404455
201500439349200000						
201541349349202519						
201541339349202744						
201500409349300840	117838	113409	113409		695	647
201521289349101417						
