id	PYContributionsGrantsAmt	CYContributionsGrantsAmt	TotalContributionsAmt	ContributionsGiftsGrantsEtcAmt	PYInvestmentIncomeAmt	CYInvestmentIncomeAmt
201530859349300038	166493	238399	238399		5465	5948
201541359349302999	1048850	841167	841167		3045	3574
201502469349300910	19991	22871	22871		97	53
201502239349300510	277000	829700	829700		1774	1698
201540299349300129	1552	4135	4135		347	258
201531829349300733	269875	396554	396554		285	143
201520549349300007	5515357	11066573	11066573		133	-5544
201520549349300037	405494	561567	561567		152	137
201540339349300144	344532	386260	386260		150	238
201542179349301409	132216	175743	175743		47219	75078
201530629349300613	692437	593965	593965		3380	3224
201520579349300037	762773	808619	808619		202	56
201532169349300203	772804	776713	776713		83255	91563
201541739349300714	128762	642719	642719		7934	3407
201542039349300619	44595	46159	46159		1	2
201522159349301402	0	0			37212	23400
201541979349300814	805425	859015	859015		1522	2195
201501969349301830	236221	243007	243007		1978	1410
201501739349300855	534509	315531	315531		519267	33
201541349349303699	0	0			190572	269143
201512279349300006	198595	173201	173201		37	31
201521319349303262	12012377	13222155	13222155		12303	8538
201510449349301516	1021228	1427022	1427022		4143	10937
201521359349308332	333327	320005	320005		7248	10221
201500149349300215	0	125000	125000		36113	54655
201511979349300316	91565	141411	141411		11	158
201502309349300145	3444	26492	26492		859	964
201541769349300804	108235	406880	406880		404	1088
201511739349300511	9640	19283	19283		14	13
201531819349300818	983924	985043	985043		1058643	3004810
201510479349300546	12720	69111	69111		201083	211468
201510479349300631	613329	553575	553575		1833	764
201502309349300750	35153	5681	5681		0	0
201541319349300314	2213075	5331203	5331203		623	2963
201510479349300721	278188	320028	320028		10	0
201510479349300826	22860	15870	15870		65	46
201502229349301670	625971	473628	473628		29880	34903
201522399349300442	9881	9678	9678		382	341
201522049349300707	36045	14099	14099		14337	14451
201502299349300710	175435	26519	26519		96	70
201532659349300408	1128281	1487206	1487206		69647	25584
201530479349300538	39771	26295	26295		0	7
201530479349300823	440853	450395	450395		57	37
201521349349303652	54342	50850	50850		14	11
201521359349306682	140997	107314	107314		146	141
201511499349300531	18987	36660	36660		3	2
201511949349300136	519745	321700	321700		0	0
201511419349300006	45797	45925	45925		654	400
201522479349300917	9165	5495	5495		12151	13522
201541479349300229	85585	86593	86593		324	215
201500479349301700	72240	68595	68595		39	0
201501769349300905	894235	1107680	1107680		4	4
201501359349305705	86940	5756	5756		10197	14066
201501669349301415	201667	292375	292375		40636	25937
201511949349300326	123958	120670	120670		190	203
201540769349300019	0	0	0		201	0
201511319349302951	4984	2454	2454		566	139
201530729349300333	155912	256409	256409		0	0
201520229349301022	17940	16338	16338		3907	2613
201540409349301329	645335	521092	521092		600	592
201522299349301722	588708	516705	516705		33166	19929
201532539349300218	0	0	0		114	80
201512519349300111	316878	0			9	287
201510429349301641	286509	274508	274508		9525	11811
201520459349300407	294839	368818	368818		321	126
201532249349303138	165735	14066	14066		173	71
201542299349303194	134688	139736	139736		3051	4664
201521109349300002	1407850	1184087	1184087		62	73
201541989349300419	1041240	1197815	1197815		229	88
201510449349302611	0	0			827	778
201501319349301530	0	0			1091	12744
201532019349301153	1348649	1139610	1139610		148	110
201541339349302709	163362	262765	262765		375	429
201530499349300408	51937	45171	45171		4187	3744
201510989349300101	806820	651810	651810		4775	4876
201540449349302294	0	0			532930	387042
201531349349302523	295195	341637	341637		68	29
201512269349302766	224340	342949	342949		0	0
201541349349306824	0	0	0		198434	203628
201501629349300045	55468	56239	56239		323695	0
201511349349302076	119659	146713	146713		377	300
201541359349305079	204453	197738	197738		-35328	0
201541349349306344	0	0			111782	120315
201531429349300723	6802	33602	33602		256	196
201542019349300814	246004	238991	238991		165	7429
201541639349300959	427652	364239	364239		464	227
201530459349300818	46200	524181	524181		1562	1560
201532259349302483	49890	10034	10034		21812	7190
201500779349300420	467582	597764	597764		1026	0
201530459349300913	112952	113651	113651		127	84
201530459349301113	0	4474	4474		0	0
201530459349301158	32098	31178	31178		62	0
201540459349301004	738410	657069	657069		330	461
201520459349301117	2974511	2530981	2530981		2287959	12237782
201521979349300817	500	0			369	-22025
201530479349300848	162889	113413	113413		25695	114061
201512269349302316	1224250	1113999	1113999		40	10
201511799349300001	927690	404295	404295		0	0
201502279349300330	107420	104020	104020		77251	42494
201540449349301614	571326	1863596	1863596		-579220	4059
201542059349300229	839664	784647	784647		26	22
201540449349301639	2306793	1471824	1471824		16189	1815
201540449349301649	487282	421916	421916		1939	78
201540449349301654	242515	252848	252848		23023	22911
201542239349302154	50693	54677	54677		7	26
201540449349301694	192173	199023	199023		202	161
201500479349301690	570594	1006036	1006036		88409	137192
201500479349301760	10522565	7728243	7728243		9545	-35948
201502309349300730	17873	15531	15531		87662	225660
201500479349301790	32761	158270	158270		1331	494
201500479349301840	161980	74913	74913		9784	5559
201521319349301547	762568	640145	640145		658457	784424
201522539349300912	642805	599842	599842		4406	1296
201522099349300417	297841	232078	232078		711	432
201542249349300549	7985	13443	13443		2011	2291
201501349349308535	178587	174539	174539		3426	324
201511359349303041	584170	107768	107768		244236	-42513
201521209349300642	79946	76100	76100		926	796
201530629349300703	1287582	1421538	1421538		113	170
201531599349300428	1138303	710106	710106		45	0
201512249349302501	279904	345992	345992		569	471
201530459349300028	170360	192092	192092		514	726
201541349349305164	38267393	43750134	43750134		84932	71687
201522659349300417	318814	357203	357203		224	4
201501349349305785	53076	500	500		-2702	0
201500499349300010	974727	928765	928765		311127	468327
201521209349300707	0	0			5599	512259
201530479349300118	3933052	4114066	4114066		3902	19087
201521319349302902	63555932	106402601	106402601		83669840	74653612
201522119349300832	245351	230500	230500		0	0
201511429349300406	170625	76250	76250		16765	6703
201521339349302432	667527	3829466	3829466		-83677	479
201501339349303985	1135769	1639923	1639923		9048	9904
201541559349300144	56500	50000	50000		8598	7809
201501359349305095	74712	52309	52309		23	46
201510509349300331	0	0			292802	167875
201510509349300416	91287	249173	249173		5076	6205
201501829349300510	257157	373069	373069		-25	-945
201531349349308743	773505	931146	931146		19	-4547
201532229349300603	1138632	6867870	6867870		779610	679553
201542239349301789	28000	20500	20500		9	949
201531349349308448	803514	970951	970951		2262	1387
201541489349300704	658363	841592	841592		4897	39254
201521069349300012	16665	6600	6600		62145	68878
201510449349302236	127	3177	3177		13	13
201510449349302251	118766	116691	116691		501	328
201531399349300908	39800	75695	75695		134831	144871
201530579349300313	253159	256343	256343		28	26
201542739349300719	537380	73117	73117		43753	84952
201530469349300013	7535	107385	107385		16879	11875
201530469349300103	686	585	585		11156	13546
201520429349301117	3970040	7155629	7155629		3706220	4881079
201511339349300411	139683	25780	25780		402	357
201522059349300442	7534	1740	1740		0	75039
201521959349301222	5000	11084	11084		10	0
201530469349300408	5704	5513	5513		1490	7492
201540359349300114	394473	556617	556617		906	2722
201521329349302537	68802	58514	58514		54	41
201502409349300030	117460	111199	111199		23	59
201530489349300023	372219	51919	51919		0	0
201531359349302748	3757035	6193736	6193736		11300	29125
201501479349300775	150146	242867	242867		188	208
201540469349300814	304332	386250	386250		117	68
201500659349300700	7007	2888	2888		354	234
201531199349300448	175940	172835	172835		-80	19
201511359349300911	4510	5470	5470		30	24
201501979349300820	117545	129287	129287		1687	3358
201511399349300106	339753	448852	448852		17478	13496
201540489349300519	130659	326991	326991		28576	53258
201500449349301025	150000	0			36264	22160
201542389349300314	263758	269632	269632		310	330
201521339349303572	359192	342565	342565		-153	993
201501399349300300	0	0			2	330
201500499349300025	915029	962646	962646		0	0
201511109349300126	1916171	1146831	1146831		84	1245
201520689349300432	56839	123618	123618		12902	9632
201522259349301297	0	0	0		0	25502
201500489349301130	3985549	4532277	4532277		351280	-2414353
201500489349301150	0	0	0		226	230
201500489349301250	0	0			399117	415578
201532269349303053	0	0			64	1116
201500489349301310	3240133	2172613	2172613		665	1087
201541969349302104	57286	402391	402391		2803	10519
201510449349300236	296838	210206	210206		53	89
201510449349300446	147043	132284	132284		4906	4843
201512679349300306	42826	371117	371117		293	5839
201530439349302753	49747	45699	45699		-752	42
201501109349300205	118090	117615	117615		1	48662
201542169349301104	263639	298389	298389		247	333
201511429349300506	191516	194272	194272		0	0
201502169349301295	3545694	3524989	3524989		458263	623842
201530479349300133	80105	398055	398055		29779	228
201530479349300148	146688	250960	250960		185	151
201511949349301241	1461776	1595544	1595544		21822	24480
201512109349300606	5589301	5146956	5146956		98118	113279
201531819349300433	39080	40615	40615		14	17
201511149349300611	763363	1221950	1221950		68181	483891
201501339349301965	540053	618405	618405		53557	27473
201532649349300503	585286	527201	527201		1061	118231
201531649349300603	11295	3273	3273		28	12
201502109349300835	175695	2000	2000		119	95
201501299349300505	11445	15430	15430		19037	19737
201512049349300206	1437299	1814534	1814534		34873	36854
201511899349300601	151677	122119	122119		9912	9288
201502269349304050	183336	473898	473898		4	15
201530149349300118	40590	12412	12412		5102	3534
201501359349304865	692352	565350	565350		1164	932
201522269349302067	1989726	3302035	3302035		3885	2700
201542299349301954	15451	34400	34400		440	360
201502269349300025	110528	110010	110010		3031	7123
201541989349300414	172425	88544	88544		16	25
201532299349303513	382455	475699	475699		31371	44317
201521349349302087	4340	1200	1200		31616	39059
201522259349303617	521358	552650	552650		0	3
201542299349301999	500	0			15322	62980
201542189349300829	1695	10332	10332		0	0
201531359349304438	5481947	2458191	2458191		1029735	1187502
201532519349300538	0	7583821	7583821		1344	1537
201502299349301430	316739	326895	326895		1346042	1529509
201531319349302233	8143137	9383268	9383268		746079	154093
201531339349302168	54929	297279	297279		4161	39
201522109349301257	194685	149520	149520		15	16
201512269349301391	110986	130309	130309		35293	25680
201500489349300720	28277	35136	35136		735	940
201541259349300914	315181	152693	152693		150	171
201541819349300814	25523	25217	25217		55	124
201510449349300101	219041	153907	153907		185	197
201520639349300007	1915110	1891435	1891435		4169	4630
201500809349300205	1500	1500	1500		-2505	68
201532129349300803	2660975	2835571	2835571		37	1481
201541899349300044	35500	25000	25000		4575	5825
201512229349302311	6000	0	0		192449	189249
201502259349301345	11265	14128	14128		7	-10360
201511339349302686	3530	7970	7970		135635	568791
201531359349302718	4526776	3417824	3417824		50139	72805
201530219349300228	827	7075	7075		2001	16520
201541319349302304	3597684	4612482	4612482		-170972	319588
201530209349300973	25698	331645	331645		680	700
201531339349301188	3137156	174612	174612		1647	28810
201511069349300111	378781	436405	436405		0	0
201501989349300100	2370	9745	9745		2	1
201502239349301080	28011	22634	22634		5583	885
201530339349300143	877405	638178	638178		303530	562015
201501549349300400	0	0			4	4
201540449349301449	39940	37875	37875		9	7
201531829349301058	364828	370305	370305		788	499
201540449349301464	332069	357454	357454		26411	102499
201521339349303797	6475	70944	70944		73964	102730
201522299349302252	0	0			0	0
201511359349306081	0	0			0	245
201522729349300707	1052019	1569588	1569588		286	340
201512099349300536	73508	135982	135982		46	87
201532129349300618	1622500	1091655	1091655		238493	236557
201500539349300200	8230908	8748118	8748118		3494	-7579
201500539349300250	155261	297847	297847		10732	5934
201511359349303456	517416	565901	565901		204	-2435
201512269349301886	12374311	5671288	5671288		5528711	3045924
201501739349300315	2000	1360	1360		60829	38792
201512299349301431	213903	427228	427228		110	54
201502179349301240	432432	550903	550903		2839	1296
201511339349302551	148251	176119	176119		449	697
201530549349300123	284333	526698	526698		7886	0
201502189349301255	13539	18905	18905		1227	3042
201522299349302457	355902	182843	182843		37090	73118
201501339349301995	81000	0			11445	11613
201522689349300327	395383	349046	349046		22	9
201521359349306002	0	0			27367	37738
201512689349300501	487019	366867	366867		44521	49435
201510569349300231	5500	2015438	2015438		0	0
201542169349300009	22132	23012	23012		0	0
201531319349303143	79715	71716	71716		93373	38971
201510499349300736	155397	161392	161392		166	0
201510569349300436	1336562	1431027	1431027		35	18
201500149349301005	1954946	1955541	1955541		1831	1068
201540499349300309	209065	0			37835	27866
201500509349300710	800	810	810		120365	84950
201521319349301147	0	0	0		0	0
201530479349302098	0	175	175		101	59
201530479349302243	59649	76976	76976		1316	1085
201521669349301127	693938	744194	744194		3686	2900
201500719349300530	3348056	3377785	3377785		28855	24815
201540479349302609	0	0			1686	1699
201521339349305537	73958	75884	75884		60	47
201512179349301166	1425681	1899705	1899705		2164	2388
201540489349300834	29960	31716	31716		13918	19176
201522519349300357	1469470	1236730	1236730		6810	730
201511659349300501	2950	2725	2725		795	362
201511349349303306	2727890	2641569	2641569		11896013	20564338
201540489349302104	226340	393433	393433		1367	1490
201511149349300221	8250	29542	29542		2236	171
201511349349302996	0	0			0	0
201511349349308291	1240	24250	24250		198142	53934
201532749349300953	6063	0			-847	0
201532369349300118	189542	0	0		6	0
201512269349301361	83856	49959	49959		5950	11910
201540489349302309	4209	0			0	0
201501129349300535	0	0			55639	89710
201520449349301602	420925	521070	521070		576	128
201510209349300346	282171	938528	938528		613325	300915
201532059349300638	438386	240610	240610		17836	13200
201531909349301503	412505	364490	364490		371608	-174792
201510569349300521	1223699	5182239	5182239		248965	186828
201510569349300531	0	0			-9577	40638
201531699349300523	4087	28837	28837		16431	16264
201531189349300143	593400	598242	598242		545	202
201520299349301002	0	0			16	15
201521359349304197	2954041	3217955	3217955		17428	12422
201500569349301005	138491	160178	160178		6094	1841
201510559349300016	205000	104913	104913		11	18
201510559349300106	0	0			0	0
201522339349300807	2100	0			20861	42663
201520519349300007	9825	15413	15413		313169	389532
201500789349300815	0	1000	1000		27	32
201520569349300012	196812	164393	164393		2741	3155
201521359349307247	3305229	2918110	2918110		11743	7238
201502259349302370	274602	14019	14019		459027	326039
201542239349301979	13871440	21545477	21545477		2911915	4173042
201511359349301426	0	0			0	0
201521339349303677	1769428	247712	247712		0	0
201531419349300133	403614	478036	478036		1647	1286
201521349349305702	130070	141647	141647		0	0
201540289349300119	904020	1002093	1002093		0	0
201510549349300656	480550	794323	794323		16533	15710
201542299349301419	0	0	0		642	444
201522189349301262	0	498337	498337		0	59
201520409349300442	191615	187791	187791		464	915
201500449349300630	6139	11614	11614		2365	2010
201521339349304547	1550	2375	2375		0	0
201531779349300328	56631	55766	55766		-1598	275
201522369349300242	167719	207190	207190		1438	1113
201541259349301004	0	0			312574	198855
201531669349301203	174	1556	1556		105	69
201540459349300834	2864665	4712742	4712742		868	737
201521409349300907	2172268	2048299	2048299		1793	2716
201511879349300941	295394	384739	384739		22	33
201531949349300308	2000	0			3433	764
201512379349300621	81934	121208	121208		0	0
201540739349300009	3544207	3777159	3777159		4958	3883
201512099349301001	150136	144002	144002		110	1908
201500489349301925	926109	1524198	1524198		631497	561892
201500489349301930	1397825	1385198	1385198		24211	34495
201521329349303787	11100518	9685422	9685422		0	0
201500489349302010	3148395	5323705	5323705		483271	440080
201521969349301447	94209	67175	67175		84043	48445
201502409349300715	184285	0			43636	0
201510449349300946	321930	350497	350497		0	0
201512039349300706	1032641	852082	852082		122530	229872
201531339349303148	19618	15938	15938		78	29
201542309349300804	14492984	24686625	24686625		252084	819730
201520449349301682	524925	544294	544294		1818	1931
201520449349301732	0	0			62	61
201541179349300129	207682	381600	381600		49083	30594
201520449349301752	1721281	3749541	3749541		68452	236554
201510449349301601	142073	124497	124497		189072	393248
201521119349300737	0	0			265219	223035
201511329349301121	113736	94413	94413		77451	137710
201502229349300025	60000	60374	60374		50163	63139
201531319349301633	3756564	1581273	1581273		555	109
201510479349300006	8265	17188	17188		343	1311
201510479349300106	250485	304009	304009		4105	9939
201512439349300406	57492	59203	59203		640	555
201542269349300119	975421	984962	984962		-22076	1101
201542319349301014	4880350	5819226	5819226		206	52
201520479349300927	675789	746713	746713		21	1013
201541349349307819	2049879	1420723	1420723		21061	34966
201520489349302207	170	487	487		49	41
201521479349300242	121650	0			762	742
201512239349301081	42999739	43007251	43007251		526122	357520
201511359349306226	1608886	198030	198030		17	-254852
201532689349300343	2917	84712	84712		1837	2187
201521349349301752	2855	2573	2573		8144	308
201521339349301357	11555	3623	3623		91	114
201530459349300603	191439	96626	96626		53969	4089
201542269349300509	0	0			5	5
201541249349300009	0	0			0	1000
201521989349300002	703050	599150	599150		158952	116262
201541349349304279	7887176	6065190	6065190		0	0
201502299349303695	244025	398399	398399		0	0
201531279349301538	0	0	0		48	1878
201501289349300725	0	0			4	4
201540159349300834	151819	152711	152711		29	10
201512189349301306	41069	36976	36976		10	9
201522189349300602	57797	78628	78628		9129	10420
201512259349300336	38242	207354	207354		7665	9169
201531969349301428	63631	43175	43175		7519	28394
201532049349301218	0	0	0		3741950	5516601
201540439349300934	5956735	6122440	6122440		2296251	3569630
201502689349300015	85872	44801	44801		13	16
201520509349300612	0	0			4949	6248
201532019349301003	10250	17074	17074		389932	161543
201532269349301118	0	0			0	0
201501819349301260	219895	189588	189588		4720	43537
201510489349301286	176982	380750	380750		14	31
201510489349301326	6703214	3281237	3281237		4827	-164863
201540999349300044	96265	79567	79567		1454	1503
201520449349300317	14998	39070	39070		1291	2377
201502259349302805	1076654	1053326	1053326		525	8305
201532269349301108	0	0			-20171	-6611
201512239349301221	147953	167472	167472		261551	114835
201541349349308964	3000	3439	3439		7533	7980
201520449349300527	0	0			3231	-1800
201532259349302383	107481	50825	50825		96881	105015
201542259349303954	1235174	1285808	1285808		8807	1319
201511359349303621	819476	801348	801348		690	376
201520699349300842	0	0			942797	-6643823
201531329349301923	0	0	0		577098	427631
201502409349300865	725455	660601	660601		6149	3904
201512029349301006	29413	15124	15124		11	22
201501319349302230	1565472	5996443	5996443		475602	6092525
201542449349300434	1380	1805	1805		45	58
201520449349301157	1807831	2032805	2032805		5858174	8453166
201521359349306942	530051	511488	511488		28	56
201520449349301177	618576	114538	114538		137500	152494
201532119349300043	11972379	13188693	13188693		1162	1080
201512269349303266	650194	605753	605753		11	2
201542259349302919	0	24471	24471		35539	25992
201500649349300500	54007	50996	50996		15046	27512
201510569349300751	121774	87365	87365		3248	6695
201531329349302313	699039	883198	883198		12242	6971
201510569349300766	370	140	140		363	685
201510559349300471	125666	122824	122824		12	20
201510559349300516	1402	23964	23964		570	808
201510559349300531	1144469	1057388	1057388		334846	552402
201502729349301315	0	0			1565	1271
201520519349300312	485604	287678	287678		206590	248300
201521349349308117	6176529	10124445	10124445		441	7781
201541969349300139	817055	1348687	1348687		0	0
201520519349300507	248298	1856067	1856067		38	945
201501759349300530	123762	220244	220244		0	26
201501769349300000	614815	32956	32956		7613	37
201541549349300724	268150	290185	290185		62	9
201501359349309770	187679	145828	145828		3	111
201500869349300320	49651	122426	122426		2542	-7310
201532189349300403	8197295	8443849	8443849		130	37069
201532049349300508	116387	121173	121173		470	549
201522039349300542	0	0	0		160	3851
201511349349304931	140203	173211	173211		3225	4312
201500579349300725	18062	8102	8102		31959	2180
201501359349306700	140	0			16	-2157061
201511889349300106	1173584	171102	171102		164	643
201542299349304569	2296115	1627027	1627027		727394	6894
201512299349300106	397284	0			24477	25978
201522309349300217	17737667	18100719	18100719		151675	88549
201501339349301390	209235	231386	231386		88	117
201521329349302122	25000	34000	34000		54835	25813
201512159349300746	0	0			124621	106641
201511359349300901	185220	187772	187772		99	75
201502299349304620	24779	30642	30642		1	0
201502269349300625	3750	6050	6050		50	59
201511179349301156	4833122	4951862	4951862		1046	113343
201521289349302067	1842	1952	1952		901	651
201531979349300818	271741	199303	199303		595473	703606
201512049349300911	122094	120021	120021		268	1576
201522049349301132	57089	10581	10581		12	103
201511059349300806	31869	26882	26882		117	126
201522259349300637	1489	4757	4757		105662	10587
201521139349300207	14998	15539	15539		10	10
201502189349301175	0	0			2364580	297349
201512999349300246	46697	212735	212735		28270	141530
201501329349302050	87450	85000	85000		32	23
201540469349300424	9726	18066	18066		334	240
201540489349300314	0	0			0	0
201530389349300408	178687	193168	193168		155	155
201542519349300209	746298	654442	654442		82811	92023
201501349349303685	652937	720424	720424		179	0
201521339349301157	1005801	1027330	1027330		203	0
201510479349300406	71635	245682	245682		3876589	4581817
201541339349305884	273602	403702251	403702251		3395652	9824806
201502259349302445	0	0	0		11	0
201510479349300441	791459	750827	750827		130726	122884
201501739349300210	36660	33891	33891		178	184
201531359349309193	2238194	2251247	2251247		3203	75
201522349349300002	380000	285250	285250		6	13
201512669349300506	0	0			6380	35223
201510489349301901	337823	338162	338162		44180	92242
201510489349301376	1218888	1233165	1233165		11870	18303
201510489349301386	6001343	5870687	5870687		11193	345963
201521329349302392	667444	513081	513081		2191	1164
201531339349301128	0	0			2390	1745
201511069349300721	20652	1915	1915		234	47
201510579349300036	508494	430190	430190		-1057	667
201521889349300012	1275	365	365		121490	87196
201510579349300116	494853	501898	501898		1350	0
201510579349300406	5235045	5196890	5196890		43	40
201531319349303863	4836	53756	53756		819	1307
201500549349300015	866658	1204820	1204820		1179	915
201531399349300128	191781	205669	205669		5457	1368
201500549349300100	49798	0			10316	1355
201501119349300025	215953	234737	234737		893	757
201520469349300107	9950	34583	34583		549	21601
201542249349301074	221137	219033	219033		7	-735
201501349349301250	6967956	7603351	7603351		136429	549940
201500549349300225	0	0			38339	50072
201521899349300422	128697	88052	88052		112	358
201530919349300513	1074	0			6608	2391
201520529349300502	0	35654	35654		69801	9719
201520539349300002	2205439	3234218	3234218		9212	-3911
201512259349303461	1463862	1674286	1674286		0	0
201520299349300202	22060770	24909826	24909826		1004	951
201500549349300800	0	0			1113	1578
201501989349300605	28268	71002	71002		4638	15
201501339349303225	33995	17973	17973		351	0
201540479349301144	946762	120160	120160		295434	574457
201500449349301810	0	18556	18556		4	11
201500449349301825	1805723	1729390	1729390		81718	99682
201521359349304422	205657	325978	325978		0	0
201540489349301304	0	0			3795	0
201540489349301309	81983	43269	43269		1500	-2246
201532659349300113	597	1209	1209		354	441
201500449349301565	5610	194	194		35	20
201521419349300802	0	0			462	236
201540169349300019	257216	478641	478641		3615	-5225
201500449349301605	51512	60095	60095		49	1362
201531269349300638	6374	9007	9007		6	6
201522459349301122	10000	0			0	0
201542129349300519	0	16170	16170		0	0
201510489349301716	1163578	1219287	1219287		505	278
201521359349303397	957808	802838	802838		50473	192911
201521209349300042	0	0			96771	133498
201532299349304618	287843	278365	278365		6897	6437
201532659349300508	1622934	1607575	1607575		118	75
201531349349303523	174986	93218	93218		3	21
201510759349300726	179081	264578	264578		1	1
201500489349302020	714742	717879	717879		2173	1248
201500489349302030	1733276	1537482	1537482		29	49
201510449349301021	670330	674238	674238		466212	57001
201520449349300332	0	0			0	0
201520489349302377	646466	704010	704010		793	402
201520489349302412	4388	4670	4670		22	52
201521359349308647	3967117	5062382	5062382		606338	501943
201510759349301106	99000	1061500	1061500		1640	1675
201530449349301573	1462201	1332644	1332644		-3516	200
201530649349300303	0	0			2611	1889
201521769349300037	478899	525025	525025		71510	21966
201512739349301206	1034319	163558	163558		1465	695
201500519349300120	1436147	1388319	1388319		1307	1197
201521039349300902	568910	471680	471680		1122	740
201521339349304247	142086	56958	56958		659	1426
201542089349300219	0	0			159	76
201500519349300225	5880743	6262929	6262929		7490	5841
201500519349300240	363261	689502	689502		2059	0
201542159349301209	1250905	2143309	2143309		7706	6103
201511359349300521	8685	5125	5125		0	0
201521329349300242	468806	447938	447938		1964	832
201542089349300304	0	0			2464	900
201542049349301134	150375	158636	158636		30	18
201530519349300508	2141777	2922321	2922321		2476	2714
201530519349300703	24298	32728	32728		1547	3022
201532129349300528	186757	191247	191247		1211	2081
201532229349302233	17409	15756	15756		1036	653
201530579349300318	94056	57720	57720		13	8
201531109349300013	8504758	9784068	9784068		-7273	-340116
201540809349300504	473272	327003	327003		-209	40846
201530289349300733	2334371	2327383	2327383		448	3441
201511669349300991	2271	11184	11184		14857	17330
201532689349300313	47900	1278	1278		371	218
201520239349300827	820853	916002	916002		2345	1904
201512539349300531	39466	86407	86407		692	616
201510489349301016	6676408	6900990	6900990		3403	3165
201511359349307491	0	0			47293	29796
201501489349300700	77663	258495	258495		0	0
201520449349300042	278785	482369	482369		18	12
201522109349300017	0	0			337147	245831
201520449349300122	9601750	14181911	14181911		3204644	4663670
201520449349300142	515885	312032	312032		135112	572090
201541829349300139	2701530	2789227	2789227		151	323
201521359349304477	161092	236279	236279		1144	532
201522529349300407	238	77	77		776	683
201520489349300622	3811006	14308923	14308923		1127038	847223
201512049349300761	30672	83623	83623		0	0
201502189349301145	2206204	2484467	2484467		108684	91801
201543179349301604	155291	185162	185162		96619	37808
201522739349300622	166223	383466	383466		-613	6203
201520489349300737	2434035	598605	598605		5899	24713
201521559349300622	10295	11460	11460		1	1
201541269349301544	0	0			19647	19889
201501259349300115	118932	658284	658284		2	1
201512199349300646	991457	1922660	1922660		8975946	18971057
201540449349301239	901001	654580	654580		1019	10218
201512299349302966	1963521	2055410	2055410		-141076	570
201541609349300604	37067	10000	10000		56	179
201530449349301618	4547323	4453915	4453915		1557	1722
201501529349300615	1520	6634	6634		321946	413594
201532299349300223	50732	41003	41003		22	20
201542229349301994	1082658	1550732	1550732		0	0
201540689349300309	129896	125166	125166		17392	9527
201510469349300631	15180	11009	11009		269	42
201532269349303378	602567	467635	467635		5031	4879
201510469349300811	5099	4435	4435		2216	742
201531829349300613	7885	4160	4160		3071	2089
201512269349304141	554354	182923	182923		127	513
201520469349300117	1499	1255	1255		39	24
201541669349300934	562112	937496	937496		53	41
201512249349302466	108158	72886	72886		52	58
201520379349300937	160933	152947	152947		1050	559
201510619349300951	484861	499988	499988		3717	4658
201520579349300112	1798248	1702997	1702997		148823	342511
201520579349300202	5541045	5616496	5616496		17797	17921
201500569349300515	29681	28073	28073		304	210
201520579349300307	267214	144465	144465		115848	11
201520579349300332	17454	14224	14224		23721	16890
201520579349300407	817509	892309	892309		-12783	1009
201501809349301350	37300	37793	37793		0	0
201530829349300238	264149	206035	206035		1	0
201531829349300723	55548	55850	55850		4115	0
201521689349300007	107540	143081	143081		99592	35568
201500479349301305	0	0			244	81
201510929349300226	3721	6429	6429		65149	99126
201501359349306765	1638779	1585191	1585191		186406	244800
201531329349304498	29180	34002	34002		132	141
201510449349301566	0	0			0	0
201540449349301244	186124	207749	207749		114	904
201541289349300709	0	0			5511	5299
201541349349305804	259063	258612	258612		22087	6481
201540479349300029	506694	571371	571371		554	10851
201502179349300530	279947	238043	238043		121	15
201540479349300129	2227903	2020611	2020611		3070	0
201531359349309413	464125	258332	258332		0	0
201530559349300403	1992439	3440385	3440385		135546	92273
201530229349300018	736637	835051	835051		364458	-211445
201522409349300212	1150034	1181036	1181036		0	0
201531359349306818	125000	125000	125000		55	45
201520489349300022	8391033	3475954	3475954		1374	7
201501669349300925	89545	1215277	1215277		119174	203038
201501289349302155	189438	30124	30124		6648	91
201520489349300247	7889611	7288038	7288038		8348	6473
201531359349300133	0	0			20685	26171
201520469349300612	6730	7723	7723		17	101
201511359349306511	1872399	3393239	3393239		603117	367394
201541839349300504	58052	53650	53650		16057	6336
201530469349300618	4550	5070	5070		1075	1057
201510449349300516	2004721	3002410	3002410		2293	3364
201511889349300011	4367750	5897823	5897823		1148170	1399199
201511899349300326	1204073	880990	880990		298	356
201510489349300901	3592696	3611524	3611524		456592	-278647
201512029349300121	1723949	1392329	1392329		264	247
201520449349300022	26410	23984	23984		29	8
201522739349300972	1055262	1079383	1079383		374	208
201521319349301527	1000	1000	1000		331231	326618
201521599349300752	124053	227786	227786		139	-187
201531339349302828	50781316	54153640	54153640		2844	20042
201511359349306201	0	275	275		1159	3335
201510449349301636	4505	3483	3483		2392	1268
201541879349301319	0	0			11804	39017
201501209349300435	194499	226689	226689		38343	0
201501339349305820	1714245	3695587	3695587		94	7
201500559349300015	8842444	5541942	5541942		320358	353303
201531339349303468	1078861	1300793	1300793		0	34
201521359349306482	3105312	2974962	2974962		1080	2760
201512439349300416	105810	118208	118208		3936	174779
201501219349300905	138076	144146	144146		50	52
201512449349300316	425014	466127	466127		1734	1709
201501569349300850	0	0			15	20
201511069349300031	15889	320517	320517		927	4755
201502049349301000	0	0			12278	5997
201520579349300732	2050456	2068450	2068450		161997	-2320
201520579349300917	0	9000	9000		146	21
